TAG,ID,ID_ORG,ORGANISATION,ADDRESS,LOCATION,STATE,POSTCODE,REGION,PHONE,TOLLFREE,MOBILE,FAX,EMAIL,WEBSITE,CATEGORIES,ANZSIC_CODE,ANZSIC_DESCRIPTION
ABS,127121,11627139,Medihair Hairdressing,8-14 Starkey St,Forestville,NSW,2087,SYDNEY,02 85417601,,,,info@medihair.com.au,www.medihair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,127252,11627270,Savvy Skin,2 Laurel Ch,Forestville,NSW,2087,SYDNEY,02 94019504,,,,savvyskin@optusnet.com.au,www.savvyskin.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,127296,11627314,Studio Hair And Makeup,Shop 41 Tramore Pl,Killarney Heights,NSW,2087,SYDNEY,02 94534023,,,,Info@studio-hair.com.au,www.studio-hair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,127663,11627681,Bassam Hair & Beauty Salon,Shop 4/ 599 Military Rd,Mosman,NSW,2088,SYDNEY,02 99696595,,,,info@bassam.com.au,www.bassam.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,127694,11627712,Body Blush,,Mosman,NSW,2088,SYDNEY,,,0405 934580,,jacquitealey@iprimus.com.au,,Solarium and Tanning,9511,Hairdressing and Beauty Services
ABS,127722,11627740,Bronze Avenue,Unit 3/ 8 Spit Rd,Mosman,NSW,2088,SYDNEY,02 99693994,,,,info@bronzeavenue.com.au,www.bronzeavenue.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,127759,11627777,Carlo & Elise Hair Salon,3 5 Spit Rd,Mosman,NSW,2088,SYDNEY,02 80680299,,,,salon@carloandelise.com.au,www.carloandelise.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,127844,11627862,CooshCabana Pty Limited,3 19 Shadforth St,Mosman,NSW,2088,SYDNEY,,,0431 138896,,cooshcabana123@gmail.com,www.cooshcabana.com.au/,Beauty,9511,Hairdressing and Beauty Services
ABS,128017,11628035,Electrolysis Works,39 Bond St,Mosman,NSW,2088,SYDNEY,02 99696474,,,,enquiries@electrolysisworks.com.au,www.electrolysisworks.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,128185,11628203,Glow & Grace The Beauty Specialist,34 Spit Rd,Mosman,NSW,2088,SYDNEY,02 99695417,,,,info@glowngrace.com.au,www.glowngrace.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,128218,11628236,HairBar Mosman,940 Military Rd,Mosman,NSW,2088,SYDNEY,02 99681740,,,,victoria.hairbar@hairdresser.net,www.hairbar.sydney,Hair,9511,Hairdressing and Beauty Services
ABS,128338,11628356,Jo Bellamy Hairdressers,32 Spit Rd,Mosman,NSW,2088,SYDNEY,02 99601611,,,,info@jobellamyhairdressers.com.au,www.jobellamyhair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,128404,11628422,LAUREN BARFIELD,29 Countess St,Mosman,NSW,2088,SYDNEY,,,0410 530485,,mosmancarpetcleaners@gmail.com,www.carpetcleaningmosman.net,Beauty,9511,Hairdressing and Beauty Services
ABS,128459,11628477,Made In Paris International Hair Design,Shop 1/ 934-936 Military Rd,Mosman,NSW,2088,SYDNEY,02 99684714,,,,salon@madeinparishair.com.au,www.madeinparishair.com.au/,Hair,9511,Hairdressing and Beauty Services
ABS,128536,11628554,Mosman Beauty Studio,"Shop 30, Level 1, Bridgepoint Snopping Cntr, 1-3 Brady St",Mosman,NSW,2088,SYDNEY,02 99682197,,,,zarasapounas@hotmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,128789,11628807,Renee Sallustio Hair Stylist / Colour Tecnician,104 Glover St,Mosman,NSW,2088,SYDNEY,,,0420 613173,,reneesallustio@yahoo.com.au,www.reneesallustiohair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,128853,11628871,Shambala Day Spa,717 Military Rd,Mosman,NSW,2088,SYDNEY,02 99681588,,,,info@shambaladayspa.com.au,www.shambaladayspa.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,128879,11628897,Spa Mosman,3/ 8 Spit Rd,Mosman,NSW,2088,SYDNEY,02 99693994,,,,info@spamosman.com.au,www.spamosman.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,129142,11629160,Allure Eyelash Extensions,42A Education Lane,Cremorne,NSW,2090,SYDNEY,,,0431 999533,,allureeyelashextension@gmail.com,www.allureeyelashextensions.com.au/,Beauty,9511,Hairdressing and Beauty Services
ABS,129203,11629221,Belle's Bronzed Bodies,Wycombe Rd,Cremorne,NSW,2090,SYDNEY,,,0404 834046,,belleriddle@hotmail.com,,Solarium and Tanning,9511,Hairdressing and Beauty Services
ABS,129280,11629298,Colour My Hair Down There,316-346A 8 Military Rd,Cremorne Point,NSW,2090,SYDNEY,02 99044086,,,,social@colourmyhairdownthere.com.au,www.colourmyhairdownthere.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,129556,11629574,Mimi's Beauty & Skin Care Clinic,"Shop G 11, Cremorne Town Centre 287 Military Rd",Cremorne,NSW,2090,SYDNEY,02 99091117,,,,info@mimisbeauty.com.au,www.mimisbeautyandskincare.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,129576,11629594,Natural Pubic Hair Dye - Colour My Hair Down There,140 Cremorne Junction St,Cremorne Point,NSW,2090,SYDNEY,02 99044086,,,,sales@colourmyhairdownthere.com.au,www.colourmyhairdownthere.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,129670,11629688,Rosalina's Secrets,,Cremorne Point,NSW,2090,SYDNEY,02 86685997,,,,info@rosalinassecrets.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,129697,11629715,Shine,Unit 21/ 332 Military Rd,Cremorne,NSW,2090,SYDNEY,02 99530093,,,,shinehairandbeauty@bigpond.com,www.shinehairandbeautysite.com,Hair,9511,Hairdressing and Beauty Services
ABS,129797,11629815,Toni Curtis Hair Design,3/2 Langley Ave,Cremorne,NSW,2090,SYDNEY,02 99081423,,,,jzucc@three.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,129822,11629840,U 4 Hair,Suit 4 271 Military Rd,Cremorne,NSW,2090,SYDNEY,02 99093158,,,,ulrik@u4hair.com.au,www.u4hair.com.au/,Hair,9511,Hairdressing and Beauty Services
ABS,130082,11630100,The Bees Knees Skincare,Shop 4/ 536 Sydney Rd,Seaforth,NSW,2092,SYDNEY,02 99495814,,,,info@thebeesknees.com.au,www.thebeesknees.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,130346,11630364,Beach Beauty Spray Tans,,Manly Vale,NSW,2093,SYDNEY,,,0424 562060,,jenbrennan76@gmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,130476,11630494,Chase The Sun Tanning AND Beauty,Shop 2 307 Condamine St,Manly Vale,NSW,2093,SYDNEY,02 99496678,,,,info@chasethesun.com.au,www.chasethesun.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,130963,11630981,KAWII HAIR SALON,387 Sydney Rd,Balgowlah,NSW,2093,SYDNEY,02 99495728,,,,minsukkwon@yahoo.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,131073,11631091,Mantra Hair,3/ 345 Sydney Rd,Balgowlah,NSW,2093,SYDNEY,02 99496937,,,,mantrahair@optusnet.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,131239,11631257,Peel & Squeal Beauty Salon,Shop 5/ 345 Sydney Rd,Balgowlah,NSW,2093,SYDNEY,02 99483277,,,,peelandsqueal@hotmail.com,www.peelandsqueal.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,131434,11631452,SkinSecrets Salons,318 Sydney Rd,Balgowlah,NSW,2093,SYDNEY,,,0450 771558,,tracey.twomey@gmail.com,www.skinsecrets.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,131443,11631461,Snip Into,301-303 Condamine St,Manly Vale,NSW,2093,SYDNEY,02 99495572,,,,info@snipinto.com.au,www.snipinto.com.au/,Hair,9511,Hairdressing and Beauty Services
ABS,131537,11631555,Taya Dulvey Hair,291 Condamine St,Manly Vale,NSW,2093,SYDNEY,02 99481973,,,,taya.dulvey@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,132187,11632205,Beauty Point Salon,Pacific Point Arc Shop 5 4-10 Sydney Road Shop 5 4-10 Sydney Rd,Manly,NSW,2095,SYDNEY,02 99778557,,,,mybeautypoint@yahoo.com,www.beautypoint.net.au,Beauty,9511,Hairdressing and Beauty Services
ABS,132300,11632318,Captain Sip Sop's Manly,32 Pittwater Rd,Manly,NSW,2095,SYDNEY,,,0478 156652,,captainsipsopmanly@hotmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,132302,11632320,Carnaby Hair,,Manly,NSW,2095,SYDNEY,,,0422 582719,,Leanne@carnabyhair.com.au,www.carnabyhair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,132414,11632432,D.L.C Men's Hair Salon,Shop 2 53 Sydney Rd,Manly,NSW,2095,SYDNEY,02 89600594,,,,infomanlydlc@gmail.com,www.fortunatoignazio.com/,Hair,9511,Hairdressing and Beauty Services
ABS,132530,11632548,Excellent Extensions,34 Wood St,Manly,NSW,2095,SYDNEY,,,0422 054274,,m123shell@gmail.com,www.excellentextensions.vpweb.co.uk,Hair,9511,Hairdressing and Beauty Services
ABS,132702,11632720,Honey Body Salon,Lvl 1 Unit 7 18 Whistler St,Manly,NSW,2095,SYDNEY,02 99770349,,,,info@honeybodysalon.com.au,www.honeybodysalon.com.au,Massage and Spa,9511,Hairdressing and Beauty Services
ABS,132707,11632725,Hovan's Group,"Level 2, 22 Darley Road,",Manly,NSW,2095,SYDNEY,02 99776655,,,,info@manukasurgery.com.au,www.cosmetictattooaustralia.com,Beauty,9511,Hairdressing and Beauty Services
ABS,133007,11633025,Manly Creative Hair & Beauty,13 The Corso,Manly,NSW,2095,SYDNEY,02 99762200,,,,info@xtnd.com.au,www.manlycreative.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,133296,11633314,Omrah Hair,,Manly,NSW,2095,SYDNEY,,,0403 619655,,f-argyriou@hotmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,133347,11633365,Peninsula College Of Beauty Therapy,"Suite 301, Level 3, 27 Belgrave St",Manly,NSW,2095,SYDNEY,02 99776144,,,,pcbt@optusnet.com.au,www.peninsulacollege.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,133501,11633519,Salus Beauty & Day Spa,Shop 18/ 74-78 The Corso,Manly,NSW,2095,SYDNEY,02 89669616,,,,salusbeautymanly@live.com,www.salusbeautymanly.com,Beauty,9511,Hairdressing and Beauty Services
ABS,133506,11633524,SamsMakeup.net,38 Condover St,Manly,NSW,2095,SYDNEY,,,0451 005780,,sam@samsmakeup.net,www.samsmakeup.net,Beauty,9511,Hairdressing and Beauty Services
ABS,133518,11633536,Scizzor Sister Home Hair,,Manly,NSW,2095,SYDNEY,,,0434 911527,,info@scizzorsister.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,133773,11633791,Truth Beauty,Shop 8 Market Pl,Manly,NSW,2095,SYDNEY,02 89578973,,,,truthbeauty88@gmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,133784,11633802,Unique Hair Manly,13 Market Lane,Manly,NSW,2095,SYDNEY,02 86685262,,,,unique.hair.manly@gmail.com,www.uniquehairmanly.com,Hair,9511,Hairdressing and Beauty Services
ABS,133982,11634000,Bliss Beauty,Shop 3 31 Brighton St,Curl Curl,NSW,2096,SYDNEY,02 99394439,,,,georgie.blissbeauty@gmail.com,www.bliss-beauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,134714,11634732,Accent On Nails,6/ 18 Aubreen St,Collaroy Plateau,NSW,2097,SYDNEY,02 99816500,,,,accentonnails@bigpond.com,,Nails,9511,Hairdressing and Beauty Services
ABS,134767,11634785,Aroma Ki Day Spa,1121 Pittwater Rd,Collaroy Beach,NSW,2097,SYDNEY,02 99822446,,,,maryanne@aromaki.com.au,www.aromaki.com.au,Massage and Spa,9511,Hairdressing and Beauty Services
ABS,134854,11634873,Chakra Hair & Beauty,Shop 3/ 24 Aubreen St,Collaroy Plateau,NSW,2097,SYDNEY,,,0414 938925,,marinaturpin@bigpond.com,www.chakrahairandbeauty.com/,Beauty,9511,Hairdressing and Beauty Services
ABS,134896,11634915,Collaroy Skin Care & Beauty Retreat,Shop 3/ 1073 Pittwater Rd,Collaroy,NSW,2097,SYDNEY,02 99717895,,,,simone@collaroyskinandbeauty.com.au,www.collaroyskinandbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,135059,11635078,Hair by Lauren,35/ 7-11 Collaroy St,Collaroy,NSW,2097,SYDNEY,02 80948522,,0404 042401,,benloz@live.com,,Hair,9511,Hairdressing and Beauty Services
ABS,135060,11635079,Hairazor Creations,Shop 3 1- 5 Collaroy St,Collaroy,NSW,2097,SYDNEY,02 99826600,,,,hairazor@bigpond.com,www.hairazor.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,135117,11635136,Jessie Skin Care & Beauty,6/ 23 Telopea St,Collaroy Plateau,NSW,2097,SYDNEY,02 99384884,,,,jessietao1109@gmail.com,www.jessietao1109.wix.com,Beauty,9511,Hairdressing and Beauty Services
ABS,135226,11635245,Myras Hairdressing,13 Aubreen St,Collaroy Plateau,NSW,2097,SYDNEY,,,0408 009819,,dedman01@optusnet.com,,Hair,9511,Hairdressing and Beauty Services
ABS,135401,11635420,Stacey's Secret,Shop 4D/ 65 Veteran Parade,Collaroy Plateau,NSW,2097,SYDNEY,02 99826298,,0404 042401,,staceychr@yahoo.com,,Hair,9511,Hairdressing and Beauty Services
ABS,135459,11635478,The Hair & Makeup Studio,Shop 4/ 23 Telopea St,Collaroy Plateau,NSW,2097,SYDNEY,02 99824768,,,,info@thehairandmakeupstudio.com.au,www.thehmustudio.com,Hair,9511,Hairdressing and Beauty Services
ABS,135503,11635522,Unity Hair Design,1091 Pitt Water Rd,Collaroy,NSW,2097,SYDNEY,02 99712958,,,,unityhairandbeauty@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,135725,11635744,Angela Yelland Hair Stylists,8/ 70-72 Pitt Rd,North Curl Curl,NSW,2099,SYDNEY,02 99054790,,,,angelayellandhairstylists@outlook.com,www.angelayellandhairstylists.blogspot.com.au/,Hair,9511,Hairdressing and Beauty Services
ABS,135884,11635903,Beautyliscious,Shop 4 142-146 Pitt Rd,North Curl Curl,NSW,2099,SYDNEY,02 99381620,,,,mary@beautyliscious.com,www.beautyliscious.com,Hair,9511,Hairdressing and Beauty Services
ABS,136349,11636368,Dee Why Tanning Studio,850 Pittwater Rd,Dee Why,NSW,2099,SYDNEY,02 99724367,,,,info@sunspa.com.au,www.sunspa.com.au,Solarium and Tanning,9511,Hairdressing and Beauty Services
ABS,136549,11636568,Five Senses Face & Body Rejuvenation,1 Burrawal Pl,Cromer,NSW,2099,SYDNEY,,,0403 946664,,beauty@fivesenses.info,www.fivesenses.info/,Beauty,9511,Hairdressing and Beauty Services
ABS,136712,11636731,Hard Core Nails,,Cromer,NSW,2099,SYDNEY,,,0406 300682,,jonowlan@gmail.com,www.hardcorenails.net,Beauty,9511,Hairdressing and Beauty Services
ABS,136868,11636887,Jewels Hair By Design,Shop 3/ 22 Fisher Rd,Dee Why,NSW,2099,SYDNEY,02 99720440,,,,info@jewelshair.com.au,www.jewelshair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,137022,11637041,Loooks Skin Consulting,,Dee Why,NSW,2099,SYDNEY,,,0450 233188,,loooks@ymail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,137355,11637374,"Pamper, Polish and Pout",Quirk St,Dee Why,NSW,2099,SYDNEY,,,0423 834111,,pamperpolishandpout@unwired.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,137421,11637440,Pink with Envy,57 Carawa Rd,Cromer,NSW,2099,SYDNEY,02 99829622,,,,kelli@pinkwithenvy.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,137897,11637916,The Beauty Plan,1b 675 Pittwater Rd,Dee Why,NSW,2099,SYDNEY,,1300 252737,,,doreen@thebeautyplan.com.au,www.thebeautyplan.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,138275,11638294,AbsoluteSkin,319 /20 Dale St,Brookvale,NSW,2100,SYDNEY,02 99391060,,,,service@absoluteskin.com.au,www.absoluteskin.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,138737,11638757,Beauty Lines Cosmetic Tattoo,Suite 2 Level 2 696 Pittwater Rd,Brookvale,NSW,2100,SYDNEY,,1300 886655,,,info@cosmetictattooaustralia.com,www.cosmetictattooaustralia.com,Beauty,9511,Hairdressing and Beauty Services
ABS,139297,11639317,Deelush mobile Hair & Beauty,,Allambie Heights,NSW,2100,SYDNEY,,,0405 035115,,deelushair@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,139460,11639480,Element of Beauty Brookvale,Shop 4/ 650 Pittwater Rd,Brookvale,NSW,2100,SYDNEY,02 99074088,,,,jenny@elementofbeautybrookvale.com.au,www.elementofbeautybrookvale.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,139463,11639483,Ella Rouge Beauty,"Warringah Mall, Shop 322, Level 1, Cnr Condamine St and Old Pittwater Rd",Brookvale,NSW,2100,SYDNEY,02 99398888,,,,warringahmall@ellarouge.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,139465,11639485,Elle Jae Hair Creation,Shop 1/ 475 Pittwater Rd,Brookvale,NSW,2100,SYDNEY,02 99072624,,,,elle-jaehair@optusnet.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,139690,11639710,Gernetic,Unit 1 252 Allambie Rd,Allambie Heights,NSW,2100,SYDNEY,02 94526230,,,,info@gernetic.com.au,www.gernetic.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,139791,11639811,Hair & Make up by Angela D,,Beacon Hill,NSW,2100,SYDNEY,,,0404 363639,,micandange@hotmail.com,www.hairmakeupbyangeladonline.vpweb.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,139794,11639814,Hair Fix,2- 4 William St,Brookvale,NSW,2100,SYDNEY,02 99050775,,,,lindafgrant@bigpond.com,,Hair,9511,Hairdressing and Beauty Services
ABS,139917,11639937,House Of Samara,69 Binalong Ave,Allambie Heights,NSW,2100,SYDNEY,,,0402 223911,,sara@houseofsamara.com.au,www.houseofsamara.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,140018,11640038,Ivy College,20 Dale St,Brookvale,NSW,2100,SYDNEY,02 83552060,,,,info@ivy.edu.au,www.ivy.edu.au,Beauty,9511,Hairdressing and Beauty Services
ABS,140896,11640916,Pure Bronze Spray Tanning,20 Kadigal Pl,Beacon Hill,NSW,2100,SYDNEY,,,0423 327400,,lozzamajozza@hotmail.com,www.purebronzetanning.com.au,Solarium and Tanning,9511,Hairdressing and Beauty Services
ABS,141159,11641179,Skin Sensations,83 Madison Way,Allambie Heights,NSW,2100,SYDNEY,02 99753598,,,,info@skinsensations.com.au,www.skinsensation.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,141296,11641316,Stylz Hair Design,Warringah Mall Warringah Mall Shop 411 Pittwater Rd,Brookvale,NSW,2100,SYDNEY,02 99073633,,,,warringahmall@stylz.com.au,www.stylz.com.au/stylz-hairdressing-services/,Hair,9511,Hairdressing and Beauty Services
ABS,141636,11641656,Urban Beauty,Shop 1 / 403 Westfield Warringah Mall,Brookvale,NSW,2100,SYDNEY,02 99074644,,,,urbanbeautymall@hotmail.com,www.urbanbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,142054,11642074,Earth Angels Unique Beauty,Shop 4B Gondola Rd,North Narrabeen,NSW,2101,SYDNEY,02 99707655,,,,kate_s_lucas@yahoo.com.au,www.microdermabrasion.net.au,Beauty,9511,Hairdressing and Beauty Services
ABS,142151,11642171,Haizels Beauty Spot,Shop 3 47-49 Elanora Rd,Elanora Heights,NSW,2101,SYDNEY,02 99139756,,,,nfo@haizelsbeauty.com.au,www.haizelsbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,142174,11642194,Human Hair Extensions,4B Wattle Rd,Ingleside,NSW,2101,SYDNEY,,,,,ashley.anton@humanhairextensiononline.com.au,www.humanhairextensiononline.com.au/,Hair,9511,Hairdressing and Beauty Services
ABS,142217,11642237,Jen's Hair Creations,Shop 3 209 Ocean St,North Narrabeen,NSW,2101,SYDNEY,,,0402 579634,,jenniferhigman@hotmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,142341,11642361,Nicole Tatar Beauty Therapy,32 Bungoona Ave,Elanora Heights,NSW,2101,SYDNEY,02 99707921,,,,littlebeauty@mac.com,www.nicoletatarbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,143065,11643085,Bare Bodz,"Level 1 Bungan Court, 13 Waratah St.",Mona Vale,NSW,2103,SYDNEY,02 99990899,,0424 509019,,barebodz@bigpond.com,www.barebodz.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,143351,11643371,Ecru Hair Studio,2/8- 10 Waratah St,Mona Vale,NSW,2103,SYDNEY,02 99978399,,,,ecru4hair@hotmail.com,www.ecruhairstudio.com,Hair,9511,Hairdressing and Beauty Services
ABS,143697,11643717,La Mona Beauty & Electrolysis,Shop 12 12-14 Waratah St,Mona Vale,NSW,2103,SYDNEY,02 99971034,,,,info@lamonabeauty.com.au,www.lamonabeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,144124,11644144,Portfolio Hair,1773 Pittwater Rd,Mona Vale,NSW,2103,SYDNEY,02 99971343,,,,monavale@portfoliohair.com.au,www.portfoliohair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,144125,11644145,Portfolio Hair Pty Ltd,1/ 1773 Pittwater Rd,Mona Vale,NSW,2103,SYDNEY,02 99971343,,,,enquiries@portfoliohair.com.au,www.portfoliohair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,144592,11644612,Bodyline Beauty,14 Beaumont Cres,Bayview,NSW,2104,SYDNEY,,,0416 129433,,bodylinebeauty@bigpond.com,www.bodylinebeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,145094,11645114,Ambience In Hair,42-44 Old Barrenjoey Rd,Avalon Beach,NSW,2107,SYDNEY,02 99182212,,,,ambienceinhair@hotmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,145258,11645278,Beaches Beauty Avalon,43A Elvina Ave,Avalon Beach,NSW,2107,SYDNEY,02 99188580,,,,beachesbeautyavalon@bigpond.com,www.beachesbeautyavalon.com,Beauty,9511,Hairdressing and Beauty Services
ABS,145820,11645840,Northern Beaches Beauty Salon,30 Whale Beach Rd,Avalon Beach,NSW,2107,SYDNEY,02 99184657,,,,info@northernbeachesbeauty.com.au,www.northernbeachesbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,145875,11645895,Pedi Spa Holistic Beauty,18 Old Barrenjoey Rd,Avalon Beach,NSW,2107,SYDNEY,,,0419 997947,,pedispa@optusnet.com.au,www.pedispa.net.au,Beauty,9511,Hairdressing and Beauty Services
ABS,145995,11646015,Scallys,Shop 2 17- 19 Old Barrenjoey Rd,Avalon Beach,NSW,2107,SYDNEY,02 99183324,,,,scallyssalon@iinet.net.au,www.scallys.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,146194,11646214,Weleda Australia,Shop 14 11-13 Avalon Parade,Avalon Beach,NSW,2107,SYDNEY,,1300 551454,,,info@weleda.com.au,www.weleda.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,146201,11646221,White Lotus Anti Aging,4 Plateau Rd,Avalon Beach,NSW,2107,SYDNEY,07 33398085,,,,markseaton12@hotmail.com,www.whitelotus.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,146374,11646394,Palm Sanctuary,Corner Nabilla and Barrenjoey Rd,Palm Beach,NSW,2108,SYDNEY,,,0499 283562,,info@palmsanctuary.com.au,www.palmsanctuary.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,146744,11646764,Heavenly Touch Skin Care,10/ 71-75 Gladesville Rd,Hunters Hill,NSW,2110,SYDNEY,02 98171589,,,,info@heavenlytouchsc.com.au,www.heavenlytouchsc.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,146752,11646772,Hunters Hill Barber Shop,Shop 8/ 52-56 Gladesville Rd,Hunters Hill,NSW,2110,SYDNEY,,,0424 180545,,sam2412@hotmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,146865,11646885,Milano Hair & Beauty,Shop 5/ 37 Alexandra St,Hunters Hill,NSW,2110,SYDNEY,02 98164613,,,,milanohair@bigpond.com,www.milanohair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,147166,11647186,Always Nail & Beauty Supply,Unit 21/ 33-37 College St,Gladesville,NSW,2111,SYDNEY,02 98176988,,,02 98176963,alwaysnail@yahoo.com.au,www.alwaysbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,147195,11647215,Arbonne Independent Consultant,,Gladesville,NSW,2111,SYDNEY,,,0410 433765,,belindamirenzi@myarbonne.com.au,www.belindamirenzi.myarbonne.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,147199,11647219,Artizano Hair Studio,Shop 5 203 Victoria Rd,Gladesville,NSW,2111,SYDNEY,02 98172729,,,,artizanohairstudio@bigpond.com,,Hair,9511,Hairdressing and Beauty Services
ABS,147436,11647457,Colourful Salon Nails & Beauty,Shop 5 225-227 Victoria Rd,Gladesville,NSW,2111,SYDNEY,02 98178110,,,,zorajan@ymail.com,www.colourfulsalon.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,147550,11647571,Ella Bache Gladesville,"Shop 15 Glades Centre, 225-227 Victoria Rd",Gladesville,NSW,2111,SYDNEY,02 98793211,,,,gladesville@ellabachesalons.com.au,www.gladesville.ellabache.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,147571,11647592,Facial Attraction,1st Floor 250 Victoria Rd,Gladesville,NSW,2111,SYDNEY,02 82316624,,,,admin@facialattraction.net.au,www.facialattraction.net.au,Beauty,9511,Hairdressing and Beauty Services
ABS,147715,11647736,Hair Rival,3 Albert St,Gladesville,NSW,2111,SYDNEY,02 98162521,,,,sarafina01@optusnet.com.au,www.hairrival.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,147795,11647816,Jean Raymond Electrolysis,144 Pittwater Rd,Gladesville,NSW,2111,SYDNEY,02 98164358,,,,jean@jeanraymond.com.au,www.jeanraymond.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,148011,11648032,O.B Cuts For Men,223 Victoria Rd,Gladesville,NSW,2111,SYDNEY,02 98177662,,,,sneke8211@yahoo.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,148245,11648266,SKINN Beauty Bar,,Gladesville,NSW,2111,SYDNEY,,,0405 295850,,judy.skinnbeautybar@yahoo.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,148246,11648267,Skinnovation Skincare,9 Massey St,Gladesville,NSW,2111,SYDNEY,,,0413 550867,,skinnovation@outlook.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,148349,11648370,The Healing Room,42A Morrison Rd,Gladesville,NSW,2111,SYDNEY,,,0419 251441,,karen@thehealingroom.net.au,www.thehealingroom.net.au,Beauty,9511,Hairdressing and Beauty Services
ABS,148386,11648407,Trendy Hair Cut,Shop 17 225-227 Victoria Rd,Gladesville,NSW,2111,SYDNEY,02 80416314,,,,trendyhaircut1@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,148893,11648914,Ella Rouge,Level 1 shop 4008 Blaxland Rd,Ryde,NSW,2112,SYDNEY,02 98074477,,,,topryde@ellarouge.com.au,www.ellarouge.com.au,Beauty,9511,Hairdressing and Beauty Services
